name,url,start_time,start_date,end_time,end_date,duration,venue_name,venue_address,longitude,latitude,summary,is_online_event,tickets_url,tags,event_id,data_source,image,age_range,min_age,max_age
Desmontando la zarzuela,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=533891fa37586910VgnVCM1000001d4a900aRCRD,18:00,2025-05-31,,2025-05-31,,Centro Sociocultural Maestro Alonso (Salamanca),CALLE MAESTRO ALONSO 6,-3.664846244443566,40.4293927571053,"Acabada una representación, el público aplaude, o no… ; los críticos alaban la labor, o no…; losamigos y familiares de los artistas se enorgullecen de ellos…, o no…. Pero ¿qué ocurrirá después? ¡¡¡¡Ven a descubrirlo!!!! Espectáculo a cargo de la Compañía Diverlírica Infantil.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=533891fa37586910VgnVCM1000001d4a900aRCRD,['Niños'],12765483,ayuntamiento madrid,,,,
Desmontando la zarzuela,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c2a094b983686910VgnVCM1000001d4a900aRCRD,12:00,2025-05-11,,2025-05-11,,Centro Cultural Hortaleza,CALLE SANTA VIRGILIA 15,-3.6420497457238,40.47682410775741,"Diverlírica.  A partir de 3 años.  Acabada una representación, el público aplaude, o no; los críticos alaban la labor, o no; los amigos y familiares de los artistas se enorgullecen de ellos…, o no. Pero, ¿cuántos de ellos conocen la cantidad de oficios, la cantidad de profesionales que hacen posible un evento artístico? Desmontando la Zarzuela, nos enseña en clave didáctica y con humor, todos los intríngulis de la producción teatral.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c2a094b983686910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12766084,ayuntamiento madrid,,+3,3.0,14.0
Detective botánico,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f1a59711763a5910VgnVCM2000001f4a900aRCRD,11:30,2025-06-29,,2025-06-29,,Centro de Información y Educación Ambiental de Casa de Campo,PARQUE CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO) ,-3.7309390858931137,40.41789950036311,"Con esta actividad se darán a conocer algunas de las especies arbóreas más emblemáticas del entorno del Lago y aprenderemos a usar de manera sencilla una guía botánica diseñada para tal fin. Se alternará la parte práctica, con juegos y dinámicas de grupo. Taller dirigido a familias con menores a partir de 7 años.  Duración estimada: de 11:30 a 13:00 horas.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f1a59711763a5910VgnVCM2000001f4a900aRCRD,['Familias'],12724464,ayuntamiento madrid,,+7,7.0,14.0
DisneMagical,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d2203a1c2d56910VgnVCM1000001d4a900aRCRD,12:00,2025-05-24,,2025-05-24,,Centro Cultural Orcasur (Usera),PLAZA PUEBLO 2,-3.70113521931168,40.366772166148415,"Compañía: La Tomasa Teatro.  Edad recomendada: mayores de 3 años.     Duración: 60 minutos  Sinopsis: es la noche del baile que la reina ha organizado para su hijo; cenicienta acude gracias a que el príncipe quiere conocer a todas las muchas del reino, princesas y plebeyas. Pero cuando se conocen, una extraña magia hace que el príncipe desaparezca delante de todos... Cenicienta se adentra en un camino donde se encontrará con ‘Gustaf’, su ratón de confianza, El Hada Madrina, Peter Pan y Tino.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d2203a1c2d56910VgnVCM1000001d4a900aRCRD,['Niños'],12758177,ayuntamiento madrid,,3,3.0,3.0
Divergentes,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f36d0c7bb04a5910VgnVCM1000001d4a900aRCRD,,2025-04-01,,2025-05-04,,Centro Cultural Ciudad Pegaso (San Blas - Canillejas),AVENIDA SEPTIMA 11,-3.598099871155595,40.44844757572015,"Exposición de fotografía. Funprodami  ¿Qué ves cuando nos miras? ¿Sabrías decir quien tiene discapacidad? DIVERGENTES es una exposición fotográfica que pretende sensibilizar sobre la inteligencia límite y la discapacidad intelectual ligera. Que se nos vea más allá de las etiquetas, ¿y qué mejor forma que con una foto en primer plano? Rompamos prejuicios y estereotipos en tono a la discapacidad. Queremos tener las mismas oportunidades que los demás, ya que tenemos los mismos derechos, que se nos escuche y que se nos tenga en cuenta. Míranos y reflexiona.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f36d0c7bb04a5910VgnVCM1000001d4a900aRCRD,['Familias'],12724744,ayuntamiento madrid,,,,
Do It Yourself: Especial San Isidro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5dcd15c0bfe4910VgnVCM2000001f4a900aRCRD,18:00,2025-05-14,,2025-05-14,,Biblioteca Pública Municipal José Hierro (San Blas-Canillejas),CALLE MARIA SEVILLA DIAGO 15,-3.6105662311927453,40.433291625973624,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5dcd15c0bfe4910VgnVCM2000001f4a900aRCRD,['Niños'],12682474,ayuntamiento madrid,,,,
El Dragón de los deseos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f221f8dd5186910VgnVCM1000001d4a900aRCRD,12:00,2025-05-24,,2025-05-24,,Centro Cultural el Torito (Moratalaz),AVENIDA MORATALAZ 130,-3.646521482592748,40.40610655994401,"Dirección: Chris Appelhans.     Género: Animación.     Sinopsis: Din, un estudiante universitario de clase trabajadora con grandes sueños y pocos medios, y Long, un dragón cínico y todopoderoso capaz de conceder deseos, se embarcan en una divertida historia a través de la moderna Shangai en busca de la amiga perdida de la infancia de Din, Lina. Su viaje les obliga a responder algunas de las grandes preguntas de la vida, porque cuando puedes desear cualquier cosa, tienes que decidir lo que realmente importa.     Edad recomendada: a partir de 8 años.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f221f8dd5186910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12764923,ayuntamiento madrid,,+8,8.0,14.0
El dragón Nabú,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc9c2ce8b3086910VgnVCM2000001f4a900aRCRD,12:00,2025-05-11,,2025-05-11,,Auditorio Joaquín Rosado (Moncloa-Aravaca),CALLE SANTA POLA 22,-3.7366613378902462,40.432243310641894,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc9c2ce8b3086910VgnVCM2000001f4a900aRCRD,"['Niños,Familias']",12763510,ayuntamiento madrid,,,,
El dragón Nabú,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3de1234abc586910VgnVCM1000001d4a900aRCRD,18:00,2025-05-11,,2025-05-11,,Centro Cultural Carril del Conde (Hortaleza),CALLE CARRIL DEL CONDE 57,-3.654366821391548,40.46089499555313,"Animathor. A partir de 3 años. Cuento presentado en forma de guiñol de marionetas, en el que los personajes de goma espuma salen del teatrillo para convertirse en personajes de carne y hueso. Es una obra infantil en la que hay que ayudar a un pequeño dragón a regresar a su planeta. En el desarrollo del espectáculo los/as niños/as pasan a ser integrantes del mismo, colaborando con la niña y el Dragón a buscar y superar las pruebas.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3de1234abc586910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12765744,ayuntamiento madrid,,+3,3.0,14.0
El enfermo imaginario,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b09f045d2c756910VgnVCM2000001f4a900aRCRD,12:00,2025-05-25,,2025-05-25,,Centro Sociocultural Miguel de Cervantes (San Blas - Canillejas),CALLE ALIAGA 5,-3.6113517282299217,40.4366557020283,"Cía. Vidas de Alambre   Recomendada a partir de 6 años   En nuestra particular versión de esta clásica comedia de Molière ponemos a Antonia, la criada, en el centro de la acción. Ella no solo participa en la historia, sino que la conduce como titiritera. Con títeres de gran formato, Antonia da vida a los personajes, desentraña las situaciones y las resuelve con astucia e ingenio. En esta obra el humor, la sátira, el drama y la ternura cobran vida a través de personajes caricaturescos mostrando pasiones y debilidades presentes en todos nosotros.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b09f045d2c756910VgnVCM2000001f4a900aRCRD,"['Niños,Familias']",12757034,ayuntamiento madrid,,+6,6.0,14.0
El Fado de Ulisses - Rodopio d´ideias (Portugal),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aad2177c89395910VgnVCM2000001f4a900aRCRD,,2025-05-24,,2025-05-25,,Teatro Municipal de Títeres. Parque de El Retiro,AVENIDA MÉXICO 4,-3.6866519471003647,40.41878362561595,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aad2177c89395910VgnVCM2000001f4a900aRCRD,['Niños'],12723256,ayuntamiento madrid,,,,
El fantasma de la pera,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f277ebf1b3386910VgnVCM1000001d4a900aRCRD,12:00,2025-05-27,,2025-05-27,,Centro Cultural Quinta del Berro - Rafael Altamira (Salamanca),CALLE ENRIQUE D'ALMONTE 1,-3.6629608041639368,40.42206923419431,"Compañía:. Marimba Marionetas (Especial San Isidro). Sinopsis: En el pueblo en el que vive Pepita, todos están convencidos de que existe el Fantasma de la Pera, y que vive en el Bosque Encantado. Pepita está decidida a averiguar si existe. A pesar de que todos le dicen que no logrará encontrarlo. -Eres una niña, eres pequeña y tienes miedo -le dicen. En compañía de su amigo Isidro, descubrirá que en el Bosque Encantado puede haber seres maravillosos, pero ... ¿existe el Fantasma de la Pera? ¿Una niña llena de sueños e ilusiones logrará encontrarlo? Recomendado Mayores 12 años. Gratuito.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f277ebf1b3386910VgnVCM1000001d4a900aRCRD,['Niños'],12765390,ayuntamiento madrid,,12,12.0,12.0
El flautista de Hamelín,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8691dc120866910VgnVCM1000001d4a900aRCRD,19:00,2025-05-10,,2025-05-10,,Parque de Amós Acero,CALLE SIERRA MOLINA 1,-3.6665321826830297,40.38903628994235,"La ciudad de Hamelin es una ciudad triste, no conoce la alegría, ni el color, pues la música, la pintura y la poesía están prohibidos. En Hamelin solo se puede trabajar, la fiesta y la divertida convivencia están prohibidas. Por eso es la ciudad ideal para las ratas, que invaden la ciudad porque eso es lo que les gusta a ellas, la oscuridad y la tristeza. Las ratas lo han llenado todo y sólo la magia de la música será capaz de eliminarlas.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8691dc120866910VgnVCM1000001d4a900aRCRD,['Niños'],12760943,ayuntamiento madrid,,,,
El Mensaje de una Mirada,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ad1553aa37d56910VgnVCM2000001f4a900aRCRD,,2025-05-01,,2025-05-31,,Centro Cultural José Luis López Vázquez (San Blas - Canillejas),CALLE FEBRERO 4,-3.5727382893523254,40.446826729909155,Exposición de pintura de Carlos Losa,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ad1553aa37d56910VgnVCM2000001f4a900aRCRD,['Familias'],12758403,ayuntamiento madrid,,,,
El Monstruo marino,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9ec11f8dd5186910VgnVCM1000001d4a900aRCRD,12:00,2025-05-10,,2025-05-10,,Centro Cultural el Torito (Moratalaz),AVENIDA MORATALAZ 130,-3.646521482592748,40.40610655994401,Dirección: Chris Williams.  Género: Animación.  Sinopsis: Una niña intrépida y un famoso cazador de monstruos marinos unen sus fuerzas para encontrar a una poderosa bestia.      Edad recomendada: a partir de 6 años,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9ec11f8dd5186910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12764893,ayuntamiento madrid,,+6,6.0,14.0
El mundo del revés,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec69828cf1936910VgnVCM1000001d4a900aRCRD,17:00,2025-05-31,,2025-05-31,,Matadero Madrid,PLAZA LEGAZPI 8,-3.6958028442054074,40.39130985242181,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec69828cf1936910VgnVCM1000001d4a900aRCRD,['Familias'],12755070,ayuntamiento madrid,,,,
El Oso Yogui,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=223f826e66266910VgnVCM1000001d4a900aRCRD,12:00,2025-05-24,,2025-05-24,,Centro Sociocultural Tetuán,CALLE BRAVO MURILLO 251,-3.7002532146213043,40.45907909580629,"(2010 – Eric Brevig). Adaptación al cine de la famosa serie infantil -en una mezcla de cine de animación y personajes reales-. Una directora de documentales (Anna Faris) viaja al Parque Jellystone para filmar un proyecto. Allí no tardará en encontrarse con el Oso Yogui, su inseparable amigo Boo Boo y el guardabosques Smith. Duración: 80 minutos. Edad recomendada: todos los públicos",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=223f826e66266910VgnVCM1000001d4a900aRCRD,['Niños'],12759219,ayuntamiento madrid,,,,
El payaso musical,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=75d194b983686910VgnVCM1000001d4a900aRCRD,12:00,2025-05-18,,2025-05-18,,Centro Cultural Hortaleza,CALLE SANTA VIRGILIA 15,-3.6420497457238,40.47682410775741,"Bang Bang Producciones. A partir de 3 años. Un director de orquesta sin músicos, que busca la ayuda del público presente para que le ayuden a realizar el concierto. Entre bailes, canciones e improvisaciones, peques y grandes reirán y participarán activamente en el desarrollo y el disfrute del espectáculo.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=75d194b983686910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12766093,ayuntamiento madrid,,+3,3.0,14.0
El pirata Serafín,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf1019e695416910VgnVCM1000001d4a900aRCRD,12:00,2025-05-04,,2025-05-04,,Centro Cultural Hortaleza,CALLE SANTA VIRGILIA 15,-3.6420497457238,40.47682410775741,"Compañía Rafathor.  A partir de 3 años.  Una ola gigante acaba de arrastrar hasta nosotros a un simpático pirata y algunos restos del naufragio. A pesar de la tempestad, al pirata sólo le importa encontrar su querido cofre, en el están las claves de los cuentos del mar que nos narra Serafín, acompañado de sus marionetas: 'Josefina, la sardina'; 'Pepe, la ostra'; 'Ramón, el pulpo' y 'El Ratón, Empollón'.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf1019e695416910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12749713,ayuntamiento madrid,,+3,3.0,14.0
El príncipe que quería ser rey,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd602d8dae976910VgnVCM1000001d4a900aRCRD,18:00,2025-05-30,,2025-05-30,,Centro Cultural Zazuar (Villa de Vallecas),,-3.60624904964931,40.383003853666146,"Compañía. Iberoamericana  Duración: 60 minutos  Edad recomendada: De 4 a 10 años  Sinopsis: La historia trata sobre un príncipe que cumple años y quiere ser rey a toda costa, pero no encuentra su corona en la habitación ni en el castillo. Es caprichoso y su padre, el Rey, le manda a buscar su regalo prometido, pero está fuera del castillo, en algún lugar del mundo. Durante el viaje encontrará animales y formas de vida que le enseñarán lecciones y aprenderá a tratar con respeto el mundo y sus animales.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd602d8dae976910VgnVCM1000001d4a900aRCRD,['Niños'],12762519,ayuntamiento madrid,,4-10,4.0,10.0
El secreto de Rafaella,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=23e8fd68c0d56910VgnVCM2000001f4a900aRCRD,19:00,2025-05-30,,2025-05-30,,Centro Cultural Buero Vallejo (San Blas - Canillejas),CALLE BOLTAÑA 27,-3.6129105844633775,40.44477474902185,"Cía.: Simone Negrín   Recomendada para todos los públicos  El actor y narrador italiano Simone Negrín presenta un espectáculo-tributo que cuenta con detalle y mucho humor la extraordinaria vida de Raffaella Carrà a través de varios ingredientes: numerosos videos divertidos de la artista, la narración de eventos y anécdotas curiosas de su vida, la interpretación de algunas de sus míticas canciones, e incluso alguna coreografía colectiva: una receta imperdible para volver a disfrutar de una mujer única, símbolo de libertad, alegría, valentía y positividad.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=23e8fd68c0d56910VgnVCM2000001f4a900aRCRD,['Familias'],12757971,ayuntamiento madrid,,,,
El tiempo no se detiene,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e639753d40c66910VgnVCM1000001d4a900aRCRD,12:30,2025-05-24,,2025-05-24,,Centro Cultural Antonio Machado (San Blas - Canillejas),CALLE SAN ROMAN DEL VALLE 8,-3.621730741880216,40.420280457570335,"Germán Echevarría   Recomendada para todos los públicos  El libro es un poemario singular, que incluye meditaciones de espiritualidad, acercamientos al pensamiento filosófico y una reflexión sobre el tiempo y la vida. En este libro se plantea la PERCEPCIÓN de que 'EL tiempo no se detiene' y se contrasta con la CONCEPCIÓN del tiempo como presente perpetuo. Sus poemas recorren una EXPERIENCIA donde lo EFÍMERO y lo PERMANENTE coexisten. Es un poemario de Poemas MUY DIVERSOS, de poemas de diferentes métricas y rimas y de textos en verso libre, llegando a veces a la prosa poética o formas intertextuales. En su lectura se genera una atmósfera envolvente que te lleva a contemporizar con cada poema, hacer un recorrido interior por nuestras propias vivencias, disfrutar, interrogar, meditar a lo largo de su lectura.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e639753d40c66910VgnVCM1000001d4a900aRCRD,['Familias'],12761587,ayuntamiento madrid,,,,
Ellas bailan poesía,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce5e045d2c756910VgnVCM2000001f4a900aRCRD,19:00,2025-05-25,,2025-05-25,,Centro Sociocultural Miguel de Cervantes (San Blas - Canillejas),CALLE ALIAGA 5,-3.6113517282299217,40.4366557020283,"Grupo de baile español 'A Compás'  Recomendada para todos los públicos  Mujeres en escena, alma en los pies. Bailamos flamenco con la fuerza de la poesía. Versos que arden, cuerpos que hablan. Esta tarde, el arte es nuestro lenguaje.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce5e045d2c756910VgnVCM2000001f4a900aRCRD,['Familias'],12757015,ayuntamiento madrid,,,,
En el bosque,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=acfe468e9b336910VgnVCM1000001d4a900aRCRD,18:00,2025-05-08,,2025-05-08,,Biblioteca Pública Municipal Pozo del Tío Raimundo (Puente de Vallecas),AVENIDA GLORIETAS 19,-3.6602546064905397,40.3735856436473,"Duendes, tesoros, aventuras, misterios... Las bibliotecas están llenas de historias que cuenteros y cuenteras nos acercan a través de su creatividad y su magia.   Este cuento está pensado para niñas y niños   a partir de 2 años.  Recuerda que las niñas y niños deberán ir acompañados por una persona adulta.  Entrada libre hasta completar aforo.      Te esperamos en la biblioteca para pasar un buen rato lleno de fantasía, de la mano de la cuentera Aurora Maroto.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=acfe468e9b336910VgnVCM1000001d4a900aRCRD,['Niños'],12753988,ayuntamiento madrid,,+2,2.0,14.0
En la trinchera,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=79e018dc4a956910VgnVCM2000001f4a900aRCRD,19:00,2025-05-09,,2025-05-09,,Centro Cultural Ciudad Pegaso (San Blas - Canillejas),AVENIDA SEPTIMA 11,-3.598099871155595,40.44844757572015,"Compañía: Túnguele Teatro   Edad recomendada a partir de 12 años  'En la trinchera' es una obra de teatro que refleja la cantidad de aristas que tiene el teatro y, concretamente, la comedia. Con esta obra Túnguele quiere demostrar, además, la libertad creativa de una compañía que ha mostrado que toca todo tipo de géneros y códigos teatrales. Muchas han sido las influencias que han ayudado a que vuele más lejos la imaginación y capacidad artística, pero es la propia creatividad de Túnguele la más y mejor fuente de invención artística y teatral. Este espectáculo es una locura teatral llena de clown, humor, absurdo y disparate… sin embargo, tiene coherencia, mensaje, literatura y profundidad. Si quieres reír, vas a reír, pero si quieres dejarte invadir por la reflexión, lo vas a hacer… y mucho.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=79e018dc4a956910VgnVCM2000001f4a900aRCRD,['Familias'],12757549,ayuntamiento madrid,,+12,12.0,14.0
"Era casi, casi, una vez",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eff399bedb66910VgnVCM1000001d4a900aRCRD,12:00,2025-05-04,,2025-05-04,,Centro Cultural Antonio Machado (San Blas - Canillejas),CALLE SAN ROMAN DEL VALLE 8,-3.621730741880216,40.420280457570335,"Terra fusión   Recomendada para todos los públicos  En un lugar, que no está ni muy cerca ni muy lejos, había una vez un Príncipe de cuentos que se encaminó hacia mundo de aventuras, en el que se cuenta la historia de una gallina roja que sembró un granito de trigo en una gran granja, en la que vivían un perro y una rana que nunca se ponían de acuerdo en nada. En ese país estaba la cuevita de una ratoncita muy presumida, que quería casarse con cualquier otro que no fuera el pobre ratoncito Alfredito. En el mismo pueblo una pastorcita mentirosa saludaba todos los días, muy temprano por la mañana, a un señor que no le gustaba la noche y que era muy amigo de un niño llamado Simón, al que no le gustaba la televisión. A los protagonistas de esta historia solo les gusta contar cuentos y saber lo que ocurrió a todos estos personajes y a ti ¿te gustaría saberlo también?",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eff399bedb66910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12761523,ayuntamiento madrid,,,,
Érase casi una vez,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eaa003a1c2d56910VgnVCM1000001d4a900aRCRD,12:00,2025-05-10,,2025-05-10,,Centro Cultural Orcasur (Usera),PLAZA PUEBLO 2,-3.70113521931168,40.366772166148415,Compañía: Asociación teatral terra teatro.  Edad recomendada: mayores de 5 años.   Duración: 60 minutos.  Sinopsis: el príncipe Teador y la Princesa Agora nos contarán historias muy divertidas dónde los valores y la amistad siempre están presentes.,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eaa003a1c2d56910VgnVCM1000001d4a900aRCRD,['Niños'],12758156,ayuntamiento madrid,,5,5.0,5.0
Érase una vez un pato - Teatro La Proa (Cuba),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3d89bf4aebf85910VgnVCM1000001d4a900aRCRD,18:00,2025-05-03,,2025-05-04,,Teatro Municipal de Títeres. Parque de El Retiro,AVENIDA MÉXICO 4,-3.6866519471003647,40.41878362561595,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3d89bf4aebf85910VgnVCM1000001d4a900aRCRD,['Niños'],12723003,ayuntamiento madrid,,,,
"Espectáculo con magia, malabares y clown: 'Emi Mc-Clown, el payaso más mago y el mago más payaso'",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec7e3af1ecc66910VgnVCM2000001f4a900aRCRD,12:00,2025-05-11,,2025-05-11,,Centro Sociocultural Alfonso XII (Fuencarral - El Pardo),CALLE MIRA EL RIO 4,-3.7779055687726535,40.519673311658686,¿Has conocido alguna vez al Payaso más Mago y al Mago más Payaso? ¡Pues Emi Mc-clown lo es! Edad recomendada: desde 5 años.,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec7e3af1ecc66910VgnVCM2000001f4a900aRCRD,"['Niños,Familias']",12762244,ayuntamiento madrid,,5,5.0,5.0
